step,A0read,A1read,A2read
0,0,252,273
50,252,249,270
100,251,251,272
150,253,253,273
200,254,254,274
250,254,254,274
300,253,252,272
350,251,251,271
400,250,249,270
450,252,251,271
500,252,252,273
550,253,254,274
600,254,254,274
650,254,253,274
700,253,251,272
750,249,246,271
800,246,239,270
850,234,225,272
900,226,181,273
950,182,113,274
1000,27,7,274
1001,7,7,273
1002,7,7,272
1003,7,7,270
1004,6,7,271
1005,6,6,273
1006,6,6,273
1007,6,7,274
1008,6,7,274
1009,6,5,272
1010,6,5,270
1011,5,6,270
1012,6,5,272
1013,5,5,273
1014,5,6,274
1015,5,5,274
1016,6,5,274
1017,6,6,272
1018,5,6,270
1019,6,5,270
1020,5,5,272
1021,5,5,273
1022,5,5,274
1023,5,5,274
1024,5,5,274
1025,4,5,272
1026,5,4,271
1027,4,4,270
1028,4,4,272
1029,5,5,274
1030,4,4,274
1031,4,4,275
1032,5,4,273
1033,4,4,272
1034,4,4,270
1035,4,4,271
1036,4,4,272
1037,4,4,274
1038,4,4,274
1039,4,4,272
1040,4,4,270
1041,4,4,271
1042,4,3,272
1043,4,4,273
1044,4,4,274
1045,4,4,272
1046,2,3,270
1047,3,4,271
1048,3,3,272
1049,4,3,273
1050,3,4,275
1051,3,3,274
1052,3,3,273
1053,3,3,271
1054,3,3,270
1055,3,3,272
1056,3,3,273
1057,3,3,274
1058,3,4,274
1059,3,4,274
1060,3,2,273
1061,3,3,271
1062,3,3,270
1063,3,3,271
1064,3,3,273
1065,3,3,274
1066,3,3,275
1067,3,3,274
1068,3,3,272
1069,2,3,270
1070,3,3,272
1071,2,3,273
1072,2,3,274
1073,3,2,274
1074,2,2,274
1075,2,3,272
1076,3,2,271
1077,3,2,271
1078,2,3,272
1079,2,2,274
1080,2,3,274
1081,3,3,275
1082,3,3,273
1083,2,2,272
1084,2,2,270
1085,2,2,271
1086,2,1,272
1087,2,2,274
1088,2,2,274
1089,2,2,274
1090,2,3,273
1091,1,2,272
1092,2,2,270
1093,2,2,272
1094,2,2,273
1095,2,2,274
1096,2,3,274
1097,2,2,274
1098,2,2,271
1099,2,2,270
1100,2,2,272
1101,1,2,273
1102,2,2,274
1103,2,2,275
1104,2,2,274
1105,2,2,272
1106,2,2,270
1107,2,3,271
1108,2,2,272
1109,2,2,274
1110,2,2,275
1111,2,2,275
1112,2,2,273
1113,1,2,272
1114,2,2,271
1115,2,1,272
1116,1,2,273
1117,2,2,274
1118,2,2,275
1119,1,3,274
1120,2,1,273
1121,2,1,271
1122,2,2,270
1123,1,2,272
1124,1,1,273
1125,1,2,274
1126,2,1,274
1127,2,2,274
1128,1,2,273
1129,1,2,271
1130,1,2,270
1131,1,1,272
1132,1,2,273
1133,2,2,275
1134,1,1,275
1135,1,2,274
1136,2,1,272
1137,1,1,271
1138,1,1,272
1139,1,2,272
1140,1,2,273
1141,1,2,275
1142,2,2,275
1143,2,1,274
1144,1,1,272
1145,2,2,270
1146,1,1,271
1147,1,1,272
1148,1,1,274
1149,1,1,275
1150,1,1,275
1151,1,1,274
1152,2,1,272
1153,2,2,270
1154,1,2,272
1155,1,1,273
1156,1,2,274
1157,1,1,275
1158,1,1,273
1159,1,2,271
1160,1,2,270
1161,1,1,272
1162,1,1,273
1163,1,2,274
1164,1,1,275
1165,1,2,275
1166,1,2,272
1167,1,1,271
1168,1,1,270
1169,1,1,272
1170,1,1,273
1171,1,1,275
1172,1,1,275
1173,1,1,274
1174,1,1,272
1175,1,1,271
1176,1,1,271
1177,1,1,272
1178,1,1,274
1179,1,1,275
1180,2,1,275
1181,1,1,274
1182,1,1,273
1183,1,1,270
1184,1,1,272
1185,1,2,273
1186,1,1,274
1187,1,1,275
1188,1,1,275
1189,1,1,274
1190,1,1,272
1191,1,1,270
1192,1,0,272
1193,1,1,273
1194,1,2,274
1195,2,1,275
1196,1,1,275
1197,1,1,274
1198,1,1,271
1199,1,1,270
1200,1,1,272
1201,1,1,273
1202,1,1,275
1203,1,1,275
1204,1,1,275
1205,1,1,273
1206,1,1,271
1207,1,1,270
1208,1,1,273
1209,1,1,273
1210,0,1,275
1211,1,1,275
1212,1,1,275
1213,0,1,273
1214,1,1,271
1215,1,1,271
1216,1,2,272
1217,1,1,275
1218,1,1,275
1219,1,1,274
1220,2,0,272
1221,1,0,271
1222,1,1,272
1223,1,1,273
1224,1,1,274
1225,1,1,275
1226,1,0,275
1227,1,1,274
1228,1,1,272
1229,1,1,270
1230,1,1,272
1231,1,1,273
1232,1,0,274
1233,1,1,275
1234,1,1,275
1235,1,1,273
1236,1,1,271
1237,1,1,272
1238,1,1,273
1239,1,1,274
1240,1,1,275
1241,1,1,275
1242,1,1,274
1243,1,1,273
1244,1,1,271
1245,1,1,273
1246,1,1,273
1247,1,1,274
1248,1,0,275
1249,1,1,275
1250,1,1,274
1251,0,1,272
1252,1,1,271
1253,1,1,272
1254,1,1,273
1255,1,1,274
1256,1,1,275
1257,0,1,275
1258,1,1,273
1259,1,1,272
1260,1,1,271
1261,1,0,272
1262,1,1,274
1263,1,1,275
1264,1,1,276
1265,1,1,275
1266,1,1,274
1267,1,1,272
1268,1,1,271
1269,0,0,273
1270,1,1,274
1271,0,1,275
1272,1,1,275
1273,1,1,275
1274,1,1,273
1275,1,1,271
1276,1,1,271
1277,0,1,274
1278,1,1,275
1279,0,1,276
1280,1,1,274
1281,1,1,273
1282,0,1,271
1283,0,0,272
1284,1,1,273
1285,1,1,274
1286,1,0,275
1287,1,1,276
1288,1,1,274
1289,1,1,272
1290,0,1,271
1291,1,1,272
1292,1,1,273
1293,0,1,274
1294,1,0,275
1295,0,1,275
1296,1,1,273
1297,1,1,272
1298,1,1,271
1299,0,1,273
1300,1,0,274
1301,1,0,275
1302,1,1,275
1303,1,1,275
1304,1,1,273
1305,0,1,272
1306,1,1,271
1307,1,1,273
1308,1,1,274
1309,1,0,275
1310,1,0,275
1311,1,1,275
1312,0,1,273
1313,0,0,272
1314,1,1,271
1315,0,0,273
1316,1,1,274
1317,1,1,275
1318,0,1,275
1319,1,1,274
1320,0,1,273
1321,1,0,272
1322,1,0,272
1323,0,1,273
1324,1,1,274
1325,1,1,276
1326,1,1,276
1327,0,0,275
1328,1,0,273
1329,1,1,272
1330,1,1,272
1331,1,0,273
1332,0,1,275
1333,1,1,275
1334,0,1,276
1335,1,1,274
1336,0,0,273
1337,0,0,273
1338,0,1,275
1339,1,1,275
1340,1,0,275
1341,0,0,274
1342,1,0,273
1343,1,0,272
1344,0,0,272
1345,0,1,274
1346,0,1,275
1347,1,1,276
1348,1,1,276
1349,0,1,274
1350,1,1,273
1351,1,1,271
1352,1,1,272
1353,1,0,273
1354,1,1,275
1355,0,0,275
1356,0,1,275
1357,0,1,274
1358,0,0,272
1359,1,0,271
1360,1,1,272
1361,0,1,274
1362,1,1,274
1363,1,1,275
1364,0,1,275
1365,1,1,274
1366,0,1,272
1367,0,0,271
1368,0,0,273
1369,1,1,274
1370,1,1,275
1371,0,1,275
1372,1,1,275
1373,1,0,274
1374,0,1,272
1375,0,0,271
1376,1,0,273
1377,1,0,274
1378,1,0,275
1379,1,0,275
1380,0,1,275
1381,0,1,273
1382,1,1,271
1383,1,1,272
1384,0,1,273
1385,1,0,274
1386,1,1,275
1387,1,1,276
1388,1,0,275
1389,1,1,273
1390,1,1,271
1391,0,1,272
1392,0,0,273
1393,0,1,275
1394,1,0,276
1395,0,0,275
1396,0,1,272
1397,0,1,271
1398,0,1,273
1399,0,1,274
1400,1,1,275
1401,0,1,276
1402,1,0,275
1403,0,0,274
1404,1,0,272
1405,0,0,271
1406,1,1,273
1407,1,0,274
1408,1,1,275
1409,1,1,275
1410,0,1,275
1411,0,0,273
1412,1,1,272
1413,0,0,271
1414,1,1,273
1415,0,0,274
1416,1,1,275
1417,0,1,274
1418,0,0,271
1419,0,0,272
1420,0,0,274
1421,1,1,275
1422,0,1,275
1423,1,0,275
1424,0,0,274
1425,0,1,272
1426,1,1,271
1427,0,1,273
1428,1,1,275
1429,1,1,276
1430,0,1,273
1431,0,0,271
1432,0,1,273
1433,0,0,275
1434,0,1,276
1435,0,1,275
1436,1,0,273
1437,1,0,271
1438,1,0,272
1439,1,1,274
1440,0,0,275
1441,0,1,275
1442,0,0,273
1443,1,0,271
1444,0,0,274
1445,1,0,275
1446,1,0,275
1447,0,1,275
1448,0,1,273
1449,0,1,271
1450,0,1,272
1451,0,1,274
1452,1,1,275
1453,1,1,275
1454,1,0,273
1455,0,0,273
1456,0,1,275
1457,0,1,273
1458,1,0,271
1459,0,1,274
1460,0,1,275
1461,1,1,275
1462,0,1,273
1463,0,0,274
1464,0,1,275
1465,0,1,274
1466,1,0,273
1467,0,1,271
1468,1,0,273
1469,0,1,274
1470,0,1,275
1471,1,1,275
1472,1,1,273
1473,0,1,271
1474,1,0,273
1475,0,1,274
1476,1,0,275
1477,0,1,275
1478,1,0,274
1479,1,1,272
1480,1,1,271
1481,0,1,273
1482,1,1,274
1483,1,1,275
1484,1,1,275
1485,0,1,273
1486,0,0,271
1487,1,0,273
1488,0,1,275
1489,0,1,275
1490,1,1,275
1491,1,1,274
1492,0,0,271
1493,0,1,272
1494,1,0,274
1495,1,0,275
1496,0,1,275
1497,0,1,275
1498,0,1,273
1499,0,1,271
1500,0,1,272
1501,0,0,274
1502,0,1,275
1503,0,0,276
1504,1,0,274
1505,0,0,272
1506,1,1,271
1507,0,1,273
1508,1,1,275
1509,0,1,276
1510,0,1,271
1511,0,1,273
1512,0,1,275
1513,1,0,275
1514,0,1,274
1515,1,1,272
1516,0,0,273
1517,0,1,275
1518,1,1,276
1519,0,0,275
1520,1,0,274
1521,0,1,272
1522,0,0,271
1523,0,1,272
1524,0,1,274
1525,0,0,275
1526,0,1,276
1527,1,1,275
1528,1,0,273
1529,0,0,272
1530,0,0,271
1531,0,1,273
1532,0,0,274
1533,0,1,275
1534,0,1,276
1535,0,0,276
1536,0,1,273
1537,0,0,272
1538,0,0,272
1539,0,1,273
1540,0,0,274
1541,1,0,275
1542,0,0,276
1543,0,0,275
1544,0,0,273
1545,1,0,272
1546,1,1,272
1547,1,1,273
1548,1,1,274
1549,1,1,276
1550,0,0,276
1551,0,1,275
1552,0,0,273
1553,0,0,271
1554,0,0,271
1555,0,1,273
1556,0,1,274
1557,1,1,275
1558,0,1,276
1559,0,1,275
1560,1,1,272
1561,1,1,271
1562,0,0,272
1563,1,0,273
1564,0,1,275
1565,1,0,275
1566,0,1,275
1567,0,1,274
1568,1,0,272
1569,0,1,271
1570,0,1,272
1571,0,0,274
1572,0,1,275
1573,0,1,275
1574,0,0,276
1575,0,0,272
1576,0,1,271
1577,0,0,273
1578,0,0,274
1579,1,1,275
1580,1,1,276
1581,0,1,275
1582,0,1,273
1583,0,0,272
1584,0,0,271
1585,0,1,273
1586,0,1,274
1587,0,0,275
1588,0,0,276
1589,0,0,275
1590,1,1,273
1591,1,1,271
1592,0,1,272
1593,1,1,273
1594,0,1,275
1595,0,1,275
1596,1,0,275
1597,0,1,275
1598,0,1,273
1599,1,0,271
1600,0,0,272
1601,0,0,273
1602,1,1,275
1603,0,0,275
1604,0,1,275
1605,0,1,274
1606,0,0,272
1607,0,0,271
1608,0,0,272
1609,1,0,273
1610,0,1,275
1611,0,0,275
1612,0,0,276
1613,0,1,274
1614,0,1,272
1615,1,0,271
1616,1,1,272
1617,0,0,274
1618,0,0,275
1619,0,1,275
1620,0,1,275
1621,0,0,274
1622,0,1,272
1623,0,1,271
1624,1,0,273
1625,0,0,274
1626,0,1,275
1627,0,0,276
1628,0,1,275
1629,1,1,273
1630,0,0,272
1631,0,1,271
1632,1,1,273
1633,0,0,274
1634,0,0,275
1635,0,0,275
1636,0,1,273
1637,1,1,271
1638,0,0,271
1639,0,1,273
1640,0,1,274
1641,1,0,275
1642,1,1,275
1643,1,0,275
1644,0,0,273
1645,0,1,271
1646,0,1,272
1647,0,0,273
1648,1,1,274
1649,0,1,276
1650,0,0,276
1651,0,1,274
1652,0,0,273
1653,0,1,271
1654,0,0,272
1655,1,1,273
1656,1,1,274
1657,0,1,275
1658,0,1,276
1659,0,0,274
1660,0,1,273
1661,0,0,271
1662,0,0,273
1663,0,0,274
1664,0,0,274
1665,0,1,275
1666,0,0,276
1667,0,1,274
1668,1,1,272
1669,0,0,271
1670,0,1,273
1671,0,1,274
1672,1,0,275
1673,1,0,275
1674,0,1,276
1675,0,1,274
1676,0,0,272
1677,1,1,271
1678,0,1,273
1679,0,1,274
1680,0,1,275
1681,0,0,276
1682,1,0,275
1683,0,1,273
1684,0,0,272
1685,0,0,271
1686,1,1,273
1687,0,0,274
1688,1,0,275
1689,1,1,275
1690,0,1,275
1691,0,1,273
1692,0,0,272
1693,0,0,271
1694,0,0,273
1695,0,0,275
1696,0,1,275
1697,1,1,275
1698,1,0,273
1699,0,1,271
1700,0,1,272
1701,1,0,273
1702,0,1,274
1703,1,0,275
1704,0,0,275
1705,0,1,274
1706,0,0,273
1707,1,0,271
1708,0,1,272
1709,0,1,274
1710,0,0,275
1711,0,1,276
1712,1,0,275
1713,0,0,274
1714,0,1,273
1715,0,1,271
1716,1,0,272
1717,0,1,274
1718,0,0,275
1719,0,0,275
1720,1,1,275
1721,1,0,274
1722,0,0,272
1723,0,1,271
1724,1,0,273
1725,0,1,274
1726,0,1,275
1727,0,0,275
1728,0,1,275
1729,0,0,274
1730,0,0,272
1731,1,1,271
1732,0,1,272
1733,0,0,274
1734,1,1,275
1735,1,0,276
1736,0,1,275
1737,0,1,274
1738,0,1,271
1739,1,1,271
1740,0,0,272
1741,0,0,274
1742,0,0,275
1743,1,0,275
1744,0,0,275
1745,1,0,273
1746,0,1,272
1747,0,0,271
1748,0,0,273
1749,0,1,275
1750,1,0,276
1751,0,1,276
1752,0,1,274
1753,0,1,273
1754,0,1,273
1755,0,1,274
1756,0,0,275
1757,1,0,275
1758,1,1,275
1759,0,0,273
1760,0,0,272
1761,1,1,272
1762,0,0,273
1763,0,0,275
1764,1,1,275
1765,0,1,275
1766,0,1,275
1767,0,0,273
1768,0,1,272
1769,1,1,273
1770,1,0,273
1771,0,0,274
1772,0,0,276
1773,1,1,276
1774,0,1,275
1775,0,1,273
1776,0,1,271
1777,0,0,272
1778,0,0,273
1779,1,0,275
1780,0,0,276
1781,0,1,276
1782,0,0,274
1783,0,0,272
1784,0,0,271
1785,0,0,273
1786,0,0,274
1787,0,1,275
1788,0,1,275
1789,0,0,275
1790,1,1,273
1791,1,0,272
1792,0,1,271
1793,0,1,273
1794,0,1,274
1795,0,1,275
1796,0,0,276
1797,0,0,274
1798,0,0,273
1799,0,0,271
1800,0,0,273
1801,0,0,273
1802,1,0,275
1803,0,0,276
1804,0,0,275
1805,1,0,274
1806,0,0,272
1807,0,0,271
1808,0,1,273
1809,0,1,274
1810,1,1,275
1811,1,0,276
1812,0,1,275
1813,0,0,274
1814,0,0,271
1815,0,0,274
1816,1,1,274
1817,0,1,275
1818,0,1,275
1819,0,0,275
1820,0,0,273
1821,0,1,272
1822,0,0,272
1823,0,0,273
1824,0,1,275
1825,1,0,276
1826,1,1,276
1827,0,0,275
1828,1,0,273
1829,1,1,271
1830,0,1,272
1831,1,0,274
1832,0,1,275
1833,0,0,275
1834,0,1,275
1835,0,1,274
1836,0,0,272
1837,1,0,271
1838,1,0,272
1839,1,0,274
1840,0,1,275
1841,1,0,275
1842,0,1,276
1843,0,1,273
1844,1,0,272
1845,0,1,271
1846,1,1,273
1847,0,1,274
1848,0,0,275
1849,0,1,276
1850,0,0,275
